"gene_ensembl_ID" "baseMean" "log2FoldChange" "lfcSE" "stat" "pvalue" "padj" "gene" "DE"
"ENSMUSG00000029994" 321.06832603246 -9.88903725650102 1.74966130133086 -5.65197232686067 1.58617132274489e-08 9.44536356947783e-07 "Anxa4" TRUE
"ENSMUSG00000030802" 296.43006474733 -10.4778638845789 1.85494546823807 -5.64861019581959 1.61750154815262e-08 9.57425317574172e-07 "Bckdk" TRUE
"ENSMUSG00000019188" 444.130993545919 -9.92780361657502 1.75893461165712 -5.64421414575603 1.6593743075426e-08 9.7636398988444e-07 "H13" TRUE
"ENSMUSG00000028645" 4199.27546956613 -9.60662380962189 1.70286251832043 -5.64145590514091 1.68618226125742e-08 9.80465391325271e-07 "Slc2a1" TRUE
"ENSMUSG00000025958" 489.790013684885 -9.50428627719945 1.68471911782578 -5.64146638845367 1.68607957973449e-08 9.80465391325271e-07 "Creb1" TRUE
"ENSMUSG00000037405" 1920.89939754797 -10.1355155113845 1.80062411894891 -5.62889023018364 1.81372772196124e-08 1.04846190243198e-06 "Icam1" TRUE
"ENSMUSG00000046722" 426.048167504352 -10.8489681971564 1.93036834993536 -5.62015441121366 1.90786864403401e-08 1.09013188128764e-06 "Cdc42se1" TRUE
"ENSMUSG00000025509" 275.56385683976 -10.0482928650898 1.78783290193828 -5.62037584955282 1.90542476076194e-08 1.09013188128764e-06 "Pnpla2" TRUE
"ENSMUSG00000032786" 388.135421375101 -7.80781586778959 1.38951723429455 -5.61908530177644 1.91971065170837e-08 1.09059424092743e-06 "Alas1" TRUE
"ENSMUSG00000071637" 516.432799094599 -10.0086618555964 1.78264583178459 -5.61449822345073 1.9713345449312e-08 1.11352239866542e-06 "Cebpd" TRUE
"ENSMUSG00000030413" 728.412127763323 -10.296240190943 1.83569862572118 -5.60889464461954 2.03622926855777e-08 1.14364354089168e-06 "Pglyrp1" TRUE
"ENSMUSG00000035245" 476.517911616965 -11.5466594309665 2.05989156481733 -5.60546954421386 2.07691142328672e-08 1.15990222707284e-06 "Eogt" TRUE
"ENSMUSG00000031858" 461.109999342346 -11.3269756960217 2.021767339513 -5.60251195805258 2.11267456325345e-08 1.1732465200989e-06 "Mau2" TRUE
"ENSMUSG00000026072" 302.230808270825 -10.9246951386133 1.95486667907825 -5.58846045898358 2.290915258726e-08 1.26512275600595e-06 "Il1r1" TRUE
"ENSMUSG00000035459" 3401.94871242329 12.7015462224605 2.2755799446912 5.5816743560658 2.38214082446847e-08 1.30819233610394e-06 "Stab2" TRUE
"ENSMUSG00000005873" 467.699767068341 -9.56499345616995 1.71596853324859 -5.57410772449421 2.48801750184005e-08 1.35878745887784e-06 "Reep5" TRUE
"ENSMUSG00000022024" 227.561108686092 -9.68012055919426 1.73862887407728 -5.56767502456881 2.58160718614943e-08 1.402153133796e-06 "Sugt1" TRUE
"ENSMUSG00000021978" 484.723955594615 -11.2576964781894 2.02850975409509 -5.54973741460336 2.86098985217354e-08 1.54540353490358e-06 "Extl3" TRUE
"ENSMUSG00000006134" 357.176653642873 -10.7610084329726 1.93981382145767 -5.54744394226773 2.89876055082578e-08 1.55729608939744e-06 "Crkl" TRUE
"ENSMUSG00000066366" 2340.62880961972 14.2184384719517 2.56771188725735 5.5373963654228 3.07001240595544e-08 1.62974406241199e-06 "Serpina1a" TRUE
"ENSMUSG00000041378" 2660.45198193224 -10.442268923417 1.88602575704433 -5.53665234126047 3.08307677967671e-08 1.62974406241199e-06 "Cldn5" TRUE
"ENSMUSG00000038623" 610.425793015114 -10.0915659135984 1.82250575037361 -5.53719290681507 3.0735796053416e-08 1.62974406241199e-06 "Tm6sf1" TRUE
"ENSMUSG00000003039" 450.116603488274 -8.44306151250645 1.52752550283268 -5.52728022992049 3.25233248793579e-08 1.71006950230028e-06 "Fam32a" TRUE
"ENSMUSG00000052560" 210.351498961803 -10.364402064973 1.87567882614365 -5.5256805805512 3.28210793611649e-08 1.71659454754029e-06 "Cpne8" TRUE
"ENSMUSG00000068086" 627.35015403836 12.8109386541023 2.32045912839069 5.5208637365602 3.37337310269697e-08 1.75504174316629e-06 "Cyp2d9" TRUE
"ENSMUSG00000028245" 569.806620114522 -11.7888183755106 2.13650235373035 -5.51781202343501 3.43246292042252e-08 1.77643434389406e-06 "Nsmaf" TRUE
"ENSMUSG00000054422" 737.910259813904 12.9089694320772 2.34270360212308 5.51028709751347 3.58248889679948e-08 1.84442201796161e-06 "Fabp1" TRUE
"ENSMUSG00000105504" 763.562007710549 -12.1033745809647 2.19784319275539 -5.5069327151547 3.65139737743411e-08 1.86356571517795e-06 "Gbp5" TRUE
"ENSMUSG00000030002" 335.486852457193 -9.74874164416472 1.77035971887802 -5.50664451987366 3.65737732670231e-08 1.86356571517795e-06 "Dusp11" TRUE
"ENSMUSG00000026972" 519.065089690938 -11.2168234468217 2.04039711848697 -5.49737271494451 3.85491373109761e-08 1.95281431224044e-06 "Arrdc1" TRUE
"ENSMUSG00000098650" 339.359669689085 -10.3839006650426 1.88915304732284 -5.49659048522186 3.87204456448281e-08 1.95281431224044e-06 "Commd1b" TRUE
"ENSMUSG00000062937" 318.143199608604 -10.7459951801129 1.95578457903918 -5.49446769101333 3.91890661257021e-08 1.96641583072368e-06 "Mtap" TRUE
"ENSMUSG00000063415" 1363.03397220566 10.3550661397174 1.88539499037113 5.49225291920341 3.96838525011016e-08 1.98118627259288e-06 "Cyp26b1" TRUE
"ENSMUSG00000028195" 880.098099789609 -12.4768280254798 2.27218538807835 -5.4911135732775 3.99407399306095e-08 1.98399102620138e-06 "Ccn1" TRUE
"ENSMUSG00000028356" 277.982931579165 12.4122231464326 2.26232909425095 5.48647991928965 4.10022008197386e-08 2.01860312533949e-06 "Ambp" TRUE
"ENSMUSG00000003363" 716.641191929836 -9.3431678662379 1.70300246916205 -5.48629143845878 4.10459512588e-08 2.01860312533949e-06 "Pld3" TRUE
"ENSMUSG00000089847" 192.656327234981 -9.3685137512713 1.70813299426955 -5.48465124360973 4.14285913637532e-08 2.02733478035e-06 "Timm10b" TRUE
"ENSMUSG00000049892" 100.354970056416 -23.2746231422595 4.24722071417128 -5.47996553713383 4.25408690050879e-08 2.05129995178192e-06 "Rasd1" TRUE
"ENSMUSG00000035765" 555.691324799927 -11.1960016665445 2.04301450350784 -5.48013812301431 4.24993923731974e-08 2.05129995178192e-06 "Dym" TRUE
"ENSMUSG00000000088" 637.055426356184 -8.25522844373997 1.5060421746996 -5.48140588784413 4.21959168634162e-08 2.05129995178192e-06 "Cox5a" TRUE
"ENSMUSG00000001670" 111.737190032386 12.3543489869653 2.26013388564754 5.46620227474963 4.59779649118434e-08 2.19924506437956e-06 "Tat" TRUE
"ENSMUSG00000021428" 306.679376818203 -10.0168544127759 1.83260532968397 -5.4659092443561 4.60539937609073e-08 2.19924506437956e-06 "Riok1" TRUE
"ENSMUSG00000026277" 325.618142540357 -10.0861112594845 1.84660893404137 -5.46196385902384 4.70895960974566e-08 2.21379115535048e-06 "Stk25" TRUE
"ENSMUSG00000027848" 2984.26544927982 -10.0364883899687 1.83755458609053 -5.46187224365495 4.71139098917544e-08 2.21379115535048e-06 "Olfml3" TRUE
"ENSMUSG00000034109" 311.635611926985 -9.77835973337779 1.78987060677425 -5.46316571509075 4.67717598586237e-08 2.21379115535048e-06 "Golim4" TRUE
"ENSMUSG00000022579" 664.419034521211 8.01199125228914 1.46703663051352 5.4613436949319 4.72544191986799e-08 2.21379115535048e-06 "Gpihbp1" TRUE
"ENSMUSG00000037638" 131.640605475779 -23.1830286757714 4.24725617455842 -5.45835422281344 4.80568187747043e-08 2.23826959956158e-06 "Zbtb42" TRUE
"ENSMUSG00000030107" 271.416596844863 -10.6420989030894 1.94991798922326 -5.45771615109239 4.82297849981404e-08 2.23826959956158e-06 "Usp18" TRUE
"ENSMUSG00000093661" 286.626705802322 -10.6854768363501 1.96046525190506 -5.45048009699056 5.02340247097583e-08 2.31728255410273e-06 "Eif4e3" TRUE
"ENSMUSG00000059734" 333.740019634787 -8.50405799750579 1.56040931575187 -5.44988927690948 5.04011885819005e-08 2.31728255410273e-06 "Ndufs8" TRUE
"ENSMUSG00000026819" 467.839190368191 -11.0778102145678 2.03549357696886 -5.44232138087325 5.25906838927086e-08 2.37127778314153e-06 "Slc25a25" TRUE
"ENSMUSG00000041548" 287.157992299058 -10.8651995429831 1.99634418173089 -5.44254825516244 5.25237257984785e-08 2.37127778314153e-06 "Hspb8" TRUE
"ENSMUSG00000104713" 522.086141596641 -10.5401660173381 1.93632614829059 -5.4433836090284 5.22778967436508e-08 2.37127778314153e-06 "Gbp6" TRUE
"ENSMUSG00000038312" 455.173905479864 -9.73759530243123 1.78897326703771 -5.44311951544995 5.23554937623593e-08 2.37127778314153e-06 "Edem2" TRUE
"ENSMUSG00000074151" 259.678716471032 -9.6050944433962 1.76509134609798 -5.44169822407765 5.27750240051731e-08 2.37127778314153e-06 "Nlrc5" TRUE
"ENSMUSG00000021408" 277.27815190376 -10.0469652543926 1.84779693559781 -5.4372669749786 5.41040397510453e-08 2.41999290922662e-06 "Ripk1" TRUE
"ENSMUSG00000027508" 1216.96939165727 -10.4417379077191 1.9210175304804 -5.43552452908013 5.46354681773756e-08 2.43275496816828e-06 "Pag1" TRUE
"ENSMUSG00000052698" 278.979443868789 -10.495136981938 1.93149295960957 -5.43369155436087 5.51999659129193e-08 2.44686844416685e-06 "Tln2" TRUE
"ENSMUSG00000009741" 302.764328662371 -10.4644709346926 1.92653805791752 -5.43174887809074 5.58044171724347e-08 2.46261903459606e-06 "Ubp1" TRUE
"ENSMUSG00000019806" 357.893440461939 -9.8935427090264 1.82305476283 -5.42690373912206 5.73400321004418e-08 2.51913874361274e-06 "Aig1" TRUE
"ENSMUSG00000025558" 586.622397696273 -8.12758476726421 1.49896192998736 -5.42214222033827 5.88889986534353e-08 2.57574226411154e-06 "Dock9" TRUE
"ENSMUSG00000041912" 58.4189786339836 -23.0199623604252 4.24734824636456 -5.41984339996813 5.96512644580639e-08 2.59758920338309e-06 "Tdrkh" TRUE
"ENSMUSG00000017119" 313.327521328615 -9.50881016013217 1.75552331455985 -5.4165103255927 6.077348257358e-08 2.63485032999929e-06 "Nbr1" TRUE
"ENSMUSG00000021116" 453.635221692752 -10.6846555822905 1.97294095976603 -5.41559823643056 6.10841229666616e-08 2.63675351757838e-06 "Eif2s1" TRUE
"ENSMUSG00000059119" 279.115189546348 -9.96507798789905 1.84124015858416 -5.41215546567364 6.22705882148444e-08 2.67628158479886e-06 "Nap1l4" TRUE
"ENSMUSG00000022197" 163.112753550344 -10.0352643877538 1.85577371196603 -5.40759054999346 6.38782499915964e-08 2.73349134704299e-06 "Pdzd2" TRUE
"ENSMUSG00000026944" 781.83606532945 -11.2899670515486 2.08901270444666 -5.40445112062596 6.50071471767116e-08 2.76980883552497e-06 "Abca2" TRUE
"ENSMUSG00000034664" 2458.24777858956 9.46201610986302 1.75222590613077 5.39999784089306 6.66416990241025e-08 2.82726693070066e-06 "Itga2b" TRUE
"ENSMUSG00000001750" 644.354839265005 -9.24112786528834 1.71156842778651 -5.39921613139326 6.69326996178947e-08 2.82747750308927e-06 "Tcirg1" TRUE
"ENSMUSG00000029798" 223.141318364172 -9.65533085307595 1.78939221225091 -5.39587173061983 6.81916515937429e-08 2.86840202554957e-06 "Herc6" TRUE
"ENSMUSG00000027559" 288.976473129467 11.4654815245006 2.12656541702326 5.39154894211997 6.9852927892466e-08 2.9258313229535e-06 "Car3" TRUE
"ENSMUSG00000029838" 228.319103415148 -9.38500272513658 1.74181525240174 -5.38805864295645 7.12228151393544e-08 2.97062247954649e-06 "Ptn" TRUE
"ENSMUSG00000017664" 759.038365328562 -10.4646499727678 1.94439435675193 -5.38195862193759 7.36797039670505e-08 3.06018434333737e-06 "Slc35c2" TRUE
"ENSMUSG00000016933" 406.584158781374 -11.0199457050544 2.04813877654491 -5.38046827258668 7.42923323623145e-08 3.07271843264217e-06 "Plcg1" TRUE
"ENSMUSG00000090394" 372.273070461254 -9.96765251839926 1.85348059113464 -5.37780247933289 7.54004696095833e-08 3.10555684204471e-06 "4930523C07Rik" TRUE
"ENSMUSG00000001627" 1319.27226004324 -10.6273828879945 1.97660027282502 -5.37659689422461 7.59068574988353e-08 3.113441022307e-06 "Ifrd1" TRUE
"ENSMUSG00000039756" 574.805497900282 -10.1776421273856 1.89413279679343 -5.37324634503733 7.73315632631903e-08 3.15877067296131e-06 "Dnttip2" TRUE
"ENSMUSG00000056537" 621.873226746087 -8.41023638189005 1.5656061414811 -5.37187237521552 7.79232538653837e-08 3.16984100600542e-06 "Rlim" TRUE
"ENSMUSG00000026743" 695.579351348437 -11.3620673557213 2.11743046912121 -5.36596951891263 8.05155392831053e-08 3.26186928612089e-06 "Mllt10" TRUE
"ENSMUSG00000035776" 232.996414985125 -10.5388784411688 1.96482917254342 -5.36376321587616 8.15057352102036e-08 3.28850690837903e-06 "Cd99l2" TRUE
"ENSMUSG00000032125" 696.485797361485 -9.40980794647176 1.75800726004867 -5.3525421426367 8.67270960130353e-08 3.48494855320672e-06 "Robo4" TRUE
"ENSMUSG00000021638" 213.314574386186 -10.3850158793234 1.94050621865304 -5.35170450859566 8.71295936665692e-08 3.48694750361958e-06 "Ocln" TRUE
"ENSMUSG00000078686" 121.252411534887 12.4685296614786 2.33056431849169 5.35000453003933 8.79520302727651e-08 3.50566862599308e-06 "Mup9" TRUE
"ENSMUSG00000005087" 1174.5376854468 9.40180645415333 1.76023964401691 5.34120821906851 9.23291318967715e-08 3.66535529638388e-06 "Cd44" TRUE
"ENSMUSG00000045827" 564.424070724798 -9.92834533847339 1.85966790662925 -5.33877328477915 9.35775723783315e-08 3.70005721183923e-06 "Serpinb9" TRUE
"ENSMUSG00000026670" 244.857107918636 -10.2406384422309 1.92079933428137 -5.33144626794774 9.74336516178635e-08 3.83717787347642e-06 "Uap1" TRUE
"ENSMUSG00000025041" 227.264731064886 -9.3230085423609 1.74978266603304 -5.3280951533811 9.92481283277175e-08 3.89156588962681e-06 "Nt5c2" TRUE
"ENSMUSG00000069892" 346.576713054824 -9.23258107998163 1.73302119883097 -5.32744843872054 9.96020404729976e-08 3.89156588962681e-06 "9930111J21Rik2" TRUE
"ENSMUSG00000032487" 416.300418272015 -11.3577101900165 2.13342687957064 -5.32369320869448 1.01681343023108e-07 3.95716565269064e-06 "Ptgs2" TRUE
"ENSMUSG00000030588" 333.237241880335 -10.2567831858392 1.92766898956363 -5.32082180154851 1.03299549336716e-07 4.00437664781739e-06 "Yif1b" TRUE
"ENSMUSG00000042599" 404.128390466119 -10.2712957862385 1.93190678334747 -5.31666220895048 1.05688006826172e-07 4.07707963317412e-06 "Kdm7a" TRUE
"ENSMUSG00000014748" 519.393790935607 -9.62012694291495 1.8096123968045 -5.31612568520342 1.05999945951011e-07 4.07707963317412e-06 "Tex261" TRUE
"ENSMUSG00000037236" 386.751300704593 -8.74311824459598 1.64524027046746 -5.31418930203538 1.07133202917813e-07 4.10469655365343e-06 "Matr3" TRUE
"ENSMUSG00000027669" 275.090887237776 -9.45153716444604 1.7823421025261 -5.30287488078212 1.1399305464617e-07 4.35066156439147e-06 "Gnb4" TRUE
"ENSMUSG00000051855" 111.772904721543 10.1895343265028 1.92207764526028 5.30131254147278 1.14973064509521e-07 4.37118747183313e-06 "Mest" TRUE
"ENSMUSG00000031824" 358.524240598514 9.38855918829565 1.77632081157293 5.28539615542876 1.25433011682681e-07 4.75059509763717e-06 "6430548M08Rik" TRUE
"ENSMUSG00000028902" 275.485519679796 -9.04603364393857 1.71183856980323 -5.28439643989232 1.26119869056353e-07 4.75837750237422e-06 "Sf3a3" TRUE
"ENSMUSG00000023104" 468.123743680408 -9.18874999758278 1.74254458000866 -5.27317929366094 1.34080457308948e-07 5.03948791064242e-06 "Rfc2" TRUE
"ENSMUSG00000032902" 209.437032256727 -10.1193615437557 1.91999335432876 -5.27051904681905 1.36038507514311e-07 5.07449300671306e-06 "Slc16a1" TRUE
"ENSMUSG00000038418" 649.258157578091 -10.0538162836756 1.90746133825873 -5.27078378052658 1.35842420097334e-07 5.07449300671306e-06 "Egr1" TRUE
"ENSMUSG00000009112" 220.375989116475 -10.3914519730538 1.97465445765949 -5.26241537234347 1.42175111681743e-07 5.26367407855442e-06 "Bcl2l13" TRUE
"ENSMUSG00000042328" 346.95961423619 -9.81106458838984 1.86425510971261 -5.26272640330984 1.41934716149989e-07 5.26367407855442e-06 "Hps4" TRUE
"ENSMUSG00000031886" 159.728649233439 12.8671579688206 2.44723979975192 5.25782474203178 1.45769336901846e-07 5.37660408684607e-06 "Ces2e" TRUE
"ENSMUSG00000034614" 194.957123456804 -9.44641962310314 1.79816196230926 -5.25337529160705 1.49336804490803e-07 5.48771119848173e-06 "Pik3ip1" TRUE
"ENSMUSG00000010067" 203.982947460077 -9.46555683548293 1.80400917128411 -5.24695604997686 1.54632768450044e-07 5.66127746714329e-06 "Rassf1" TRUE
"ENSMUSG00000020516" 250.080802958601 -10.0769797976592 1.92330009599034 -5.23942146036776 1.6108078177361e-07 5.87558497355032e-06 "Rps6kb1" TRUE
"ENSMUSG00000074797" 290.771797027186 -10.2393589687963 1.95460153348624 -5.23859149467324 1.61806752648426e-07 5.88036672768267e-06 "Itpa" TRUE
"ENSMUSG00000000530" 170.115005694216 -9.1362001769438 1.74529148589306 -5.23477038121735 1.65190093090646e-07 5.98133359047998e-06 "Acvrl1" TRUE
"ENSMUSG00000033732" 407.825413496295 -9.08400221348533 1.7366675414853 -5.23070881241679 1.68861315901546e-07 6.09194929812694e-06 "Sf3b3" TRUE
"ENSMUSG00000048572" 840.389640270668 -11.5578164644048 2.21204771924123 -5.22493993410295 1.74211652846011e-07 6.2621170486648e-06 "Tmem252" TRUE
"ENSMUSG00000034875" 221.958404247155 -9.62626483300012 1.84367491499226 -5.22123762422647 1.77731307704348e-07 6.34250533089342e-06 "Nudt19" TRUE
"ENSMUSG00000039109" 505.864463109234 9.42900486107774 1.80574518959598 5.22166965494584 1.77317075353731e-07 6.34250533089342e-06 "F13a1" TRUE
"ENSMUSG00000052752" 235.814755936173 -10.0530659512925 1.92590019535933 -5.219930905826 1.78989895122875e-07 6.36444285355978e-06 "Traf7" TRUE
"ENSMUSG00000034190" 156.858055869742 -9.33249658299849 1.78903464238589 -5.21649853048822 1.82337021562242e-07 6.46022028008159e-06 "Chmp7" TRUE
"ENSMUSG00000073599" 373.445258621609 -10.2748821729899 1.97050197818878 -5.21434755545602 1.84465328375708e-07 6.51228489640669e-06 "Ecscr" TRUE
"ENSMUSG00000039501" 290.370925092496 -10.1555495529002 1.94809374950415 -5.21307024135006 1.85740524851213e-07 6.53396828524639e-06 "Znfx1" TRUE
"ENSMUSG00000010651" 1602.51546607247 11.9354222866036 2.28999315340633 5.21199038034232 1.86825239214238e-07 6.54882088522249e-06 "Acaa1b" TRUE
"ENSMUSG00000004567" 319.11476079097 -9.05179387031736 1.73831146569211 -5.20723359936729 1.91676732158119e-07 6.6951395667244e-06 "Mcoln1" TRUE
"ENSMUSG00000038914" 293.611611371274 -10.2385429072553 1.96708073811719 -5.20494289271278 1.94056273730457e-07 6.75438825994918e-06 "Dido1" TRUE
"ENSMUSG00000056724" 779.199687647052 -11.5753735154808 2.22481330873741 -5.20285161456979 1.96253566570493e-07 6.80690001947132e-06 "Nbeal2" TRUE
"ENSMUSG00000030707" 1218.13769818354 -9.82315299409265 1.88955448156045 -5.19866089596972 2.00729333309384e-07 6.93779531385755e-06 "Coro1a" TRUE
"ENSMUSG00000021384" 603.585285312443 -10.3447830819329 1.99037399838458 -5.19740666343559 2.02087950189398e-07 6.96041598474633e-06 "Susd3" TRUE
"ENSMUSG00000041263" 212.015381147537 -10.1012051568945 1.94459708624772 -5.19449773340231 2.05273274393848e-07 7.04557749091384e-06 "Rusc1" TRUE
"ENSMUSG00000027865" 432.917127119453 -9.55468926899227 1.84027476371192 -5.19199059694761 2.08057513917459e-07 7.11643088260927e-06 "Gdap2" TRUE
"ENSMUSG00000028334" 265.034239310645 -10.6061171306815 2.04413798453993 -5.18855244161446 2.11935080728824e-07 7.22406301036008e-06 "Nans" TRUE
"ENSMUSG00000002308" 467.999839743474 -10.0570725970105 1.93948675618468 -5.18542989011926 2.15517153096742e-07 7.32091772632748e-06 "Cd320" TRUE
"ENSMUSG00000096210" 279.218094111757 -8.92289432265962 1.72266303760563 -5.17970962856542 2.22231552173643e-07 7.49747062538042e-06 "H1f0" TRUE
"ENSMUSG00000030218" 1070.5785797572 -8.82108510489156 1.70281838576546 -5.18028533085534 2.21546754596718e-07 7.49747062538042e-06 "Mgp" TRUE
"ENSMUSG00000004655" 623.41655375657 10.4452503310145 2.01738279491824 5.17762437417723 2.2472912348462e-07 7.54287860096955e-06 "Aqp1" TRUE
"ENSMUSG00000036398" 286.785199201813 -9.68174919215088 1.87003335333994 -5.17731364248609 2.25103610246436e-07 7.54287860096955e-06 "Ppp1r11" TRUE
"ENSMUSG00000025347" 192.282212748045 13.0516444698777 2.52488776008734 5.16919788522647 2.35100857898488e-07 7.8512566902924e-06 "Tmt1b" TRUE
"ENSMUSG00000039682" 597.853703198281 -9.77154122380465 1.89119306967277 -5.16686602785373 2.38051766087806e-07 7.90006569830353e-06 "Lap3" TRUE
"ENSMUSG00000018001" 552.997922715808 -8.83177570293039 1.70933831571782 -5.1667803978416 2.38160807090992e-07 7.90006569830353e-06 "Cyth3" TRUE
"ENSMUSG00000032199" 373.963644952667 -9.03670492813531 1.74955036959611 -5.16515848024511 2.40235288188805e-07 7.94222683527202e-06 "Polr2m" TRUE
"ENSMUSG00000056144" 148.16648174935 -9.54310946560915 1.84784756618866 -5.16444626722788 2.4115173590304e-07 7.94594969800516e-06 "Trim34a" TRUE
"ENSMUSG00000020661" 820.517827692322 -9.32785613129342 1.80883090925993 -5.15684251277519 2.5114886364406e-07 8.24786218312801e-06 "Dnmt3a" TRUE
"ENSMUSG00000030795" 436.154345363839 -8.8926473731404 1.72602926848346 -5.15208376562103 2.5760791614169e-07 8.43196771874372e-06 "Fus" TRUE
"ENSMUSG00000026439" 261.976765231919 -10.3752597974124 2.01461664388446 -5.14999209845078 2.6049743328102e-07 8.49840636297982e-06 "Rbbp5" TRUE
"ENSMUSG00000090698" 844.417808433407 -9.27320199038059 1.80194740986299 -5.14621122660049 2.65800120226094e-07 8.64287561985178e-06 "Apold1" TRUE
"ENSMUSG00000056737" 232.646145250155 -9.79847159442771 1.90445739862394 -5.14502009942966 2.6749216969364e-07 8.6693773685955e-06 "Capg" TRUE
"ENSMUSG00000039047" 292.016282026879 -9.48564969378206 1.84408743307305 -5.1438177624663 2.69210692009751e-07 8.69656108011891e-06 "Pigk" TRUE
"ENSMUSG00000014668" 147.416044620202 -9.35055598068383 1.81990353621893 -5.13794044277244 2.77765878052954e-07 8.94369936336628e-06 "Chfr" TRUE
"ENSMUSG00000029229" 165.713118148349 -9.638357635094 1.87664618158322 -5.13594823024267 2.80724935213424e-07 9.00962982008019e-06 "Chic2" TRUE
"ENSMUSG00000025491" 869.670473131362 -10.7611929993414 2.09598679090838 -5.13418932123979 2.83362749208187e-07 9.06485688000947e-06 "Ifitm1" TRUE
"ENSMUSG00000028797" 435.138241142193 -8.65448854096056 1.68588249944161 -5.13350636466482 2.84393408678231e-07 9.06848014446552e-06 "Tmem234" TRUE
